114149	24.0
128790	68.0
114150	41.0
114151	33.0
114152	38.0
114153	33.0
114154	54.0
114155	27.0
114156	25.0
114157	23.0
128788	76.0
128789	112.0
128780	19.0
128781	444.0
128782	96.0
128783	22.0
128784	349.0
128785	341.0
128786	321.0
128787	57.0
114136	23.0
114137	24.0
114138	19.0
114139	15.0
114140	25.0
114141	28.0
114142	21.0
114143	32.0
114144	8.5
114145	52.0
114146	51.0
128777	709.5
128778	4132.0
128779	119.0
128770	613.0
128771	32.0
128772	21.0
128773	51.0
128774	1154.0
128775	46.0
128776	317.0
114125	21.0
114126	48.0
114127	19.0
114128	26.0
114129	39.0
114130	58.0
114131	68.0
114132	21.0
114133	70.0
114134	27.0
114135	22.0
128766	77.0
128767	35.0
128768	36.0
128769	56.0
128760	57.0
128761	23.0
128762	22.0
128763	313.0
128764	85.0
128765	726.0
114114	28.0
114115	48.0
114116	8.0
114117	16.0
114118	47.0
114119	70.0
114120	34.0
114121	29.0
114122	27.0
114123	50.0
114124	22.0
128755	88.0
128756	20.0
128757	16.0
128758	59.0
128759	20.0
36360	2.3333333333333335
36361	36.0
36362	26.0
36363	64.0
36364	3.9
61320	31.0
36365	16.0
61321	17.0
61322	51.0
61323	60.0
61324	56.0
61325	23.0
61326	45.0
61327	43.5
61328	52.0
61329	25.0
61319	11.4
114073	21.0
114074	17.0
114075	15.0
114076	42.0
75970	6.333333333333333
114077	18.0
75971	31.0
114078	45.0
75972	92.0
114079	51.0
75973	11.0
36366	45.0
75974	52.0
36367	6.8
75975	4.5
36368	49.0
75976	42.0
36369	5.0
75977	16.0
75978	29.0
75979	73.0
114070	22.0
114071	25.0
114072	26.0
36350	35.0
36351	14.0
36352	14.5
61330	11.2
36353	20.5
61331	19.0
36354	21.0
61332	12.5
61333	10.5
114059	22.0
61334	53.0
61335	15.5
61336	14.25
61337	44.0
61338	32.0
61339	84.0
114062	18.0
114063	33.0
114064	32.0
114065	33.0
114066	43.0
75960	45.0
114067	23.0
75961	48.0
114068	15.0
75962	33.0
114069	14.0
36355	37.0
75963	26.0
36356	17.0
75964	37.0
36357	8.5
75965	14.333333333333334
36358	6.125
75966	9.833333333333334
36359	3.5714285714285716
75967	48.0
75968	18.5
75969	41.0
114060	19.0
114061	46.0
128692	71.0
128693	37.0
128694	75.0
128695	157.0
36340	24.0
61340	57.0
128696	18.0
36341	37.0
61341	9.0
128697	118.0
36342	21.0
61342	35.0
128698	20.0
36343	24.0
61343	8.4
128699	17.0
61344	5.111111111111111
114048	23.0
61345	59.0
114049	15.5
61346	8.0
61347	186.0
61348	27.0
61349	21.0
128690	63.0
128691	165.0
114051	33.0
114052	20.0
75990	40.0
114053	25.0
75991	34.0
114054	34.0
75992	26.0
114055	35.0
75993	37.0
114056	34.0
75994	37.0
114057	15.0
75995	58.0
114058	62.0
36344	21.0
75996	30.0
128689	313.0
36345	1.4444444444444444
75997	86.0
36346	3.0
75998	31.0
36347	0.8333333333333334
75999	117.0
36348	3.4444444444444446
36349	29.0
114050	7.333333333333333
128681	63.0
128682	144.0
128683	15.0
61350	1.3333333333333333
128684	27.0
61351	13.0
128685	25.0
36330	39.0
61352	102.0
128686	33.0
36331	22.0
61353	26.0
128687	111.0
36332	26.0
61354	91.0
128688	67.0
61355	32.0
114037	19.0
61356	7.285714285714286
114038	21.0
61357	25.5
114039	34.0
61358	6.0
61359	34.0
128680	32.0
114040	34.0
114041	30.5
114042	25.0
75980	14.0
114043	20.0
75981	28.0
114044	22.0
75982	36.0
114045	30.0
75983	15.4
114046	20.0
75984	43.0
114047	35.0
36333	15.666666666666666
75985	3.1666666666666665
128678	34.0
36334	20.5
75986	59.0
128679	21.0
36335	9.5
75987	16.5
36336	3.4285714285714284
75988	55.0
36337	6.142857142857143
75989	42.0
36338	46.0
36339	50.0
61360	22.0
61361	40.0
61362	6.0
61363	23.0
36320	9.285714285714286
61364	25.0
36321	48.0
61365	56.0
61366	67.0
61367	10.5
61368	20.0
61369	7.0
36322	29.0
36323	1.6666666666666667
36324	23.0
36325	25.0
36326	32.0
36327	20.0
36328	12.5
36329	24.0
61370	6.333333333333333
61371	37.0
61372	21.5
61373	28.0
61374	20.0
61375	38.0
36310	18.0
61376	50.0
61377	26.0
61378	15.333333333333334
61379	14.0
36319	10.5
36311	7.8
36312	3.8461538461538463
36313	26.0
36314	10.625
36315	46.0
36316	19.333333333333332
36317	3.111111111111111
36318	20.0
61380	21.0
61381	51.0
61382	29.0
61383	30.0
61384	27.0
61385	39.0
61386	49.0
61387	74.0
61388	47.0
61389	5.5
36308	20.0
114095	34.0
36309	44.0
114096	22.0
114097	21.0
114098	19.0
114099	63.0
36300	27.0
36301	5.666666666666667
36302	14.5
36303	26.0
114090	22.0
36304	30.0
114091	18.0
36305	10.0
114092	17.0
36306	23.0
114093	20.0
36307	11.666666666666666
114094	30.0
61391	103.0
61392	47.0
61393	90.0
61394	34.0
61395	40.0
61396	24.0
61397	37.0
61398	51.0
61399	7.0
114084	20.0
114085	25.0
114086	23.0
114087	23.0
114088	36.0
114089	28.0
114080	31.0
114081	29.0
114082	31.0
61390	37.0
114083	27.0
75905	20.0
75906	14.0
75907	28.0
75908	19.5
75909	39.0
75910	22.5
75911	30.0
75912	34.0
75913	12.333333333333334
75914	17.5
75915	19.5
3704	17.0
3705	7.666666666666667
3706	6.0
3707	6.0
3708	6.166666666666667
3709	1.9285714285714286
75900	7.571428571428571
3700	0.13986013986013987
75901	20.5
3701	5.0
75902	44.0
3702	51.0
75903	16.0
3703	7.2
75904	2.6666666666666665
75927	31.0
75928	92.0
75929	38.0
3715	2.5
3716	1.5909090909090908
3717	1.2777777777777777
3718	0.3392857142857143
3719	0.13170731707317074
75930	15.5
75931	3.6666666666666665
75932	8.5
3710	0.020851433536055605
75933	67.0
3711	0.7894736842105263
75934	27.0
3712	1.05
75935	18.0
3713	3.75
75936	55.0
3714	0.15584415584415584
75937	23.0
36391	5.625
75916	99.0
36392	12.0
75917	19.0
36393	2.0
75918	26.0
36394	27.0
75919	31.0
36395	2.0
36396	6.666666666666667
36397	1.2272727272727273
36398	31.0
36390	16.0
3726	19.0
3727	0.06844106463878327
3728	0.05656108597285068
3729	0.28169014084507044
36399	1.5454545454545454
75920	13.333333333333334
3720	0.27380952380952384
75921	48.0
3721	13.0
75922	104.0
3722	4.166666666666667
75923	30.0
3723	1.6875
75924	24.0
3724	3.8
75925	25.0
3725	0.2782608695652174
75926	51.0
36380	13.5
75949	37.0
36381	24.0
36382	8.5
36383	47.0
36384	12.5
36385	6.5
36386	0.9512195121951219
36387	18.5
61300	32.0
61301	46.0
61302	44.0
61303	5.4
61304	68.0
61305	52.0
61306	8.0
61307	22.0
3737	1.0588235294117647
3738	3.3333333333333335
3739	0.030837004405286344
75950	28.0
75951	11.0
36388	14.0
75952	77.0
3730	0.40594059405940597
36389	7.0
75953	30.5
3731	0.32673267326732675
75954	37.0
3732	0.13432835820895522
75955	75.0
3733	0.11333333333333333
75956	3.8333333333333335
3734	0.6060606060606061
75957	48.0
3735	0.304
75958	29.0
3736	0.6097560975609756
75959	47.0
75938	50.0
36370	2.4545454545454546
75939	61.0
36371	26.0
36372	5.5
36373	18.0
36374	9.5
36375	11.125
3750	0.2109375
36376	19.0
61310	20.0
61311	17.5
61312	28.0
61313	23.0
61314	16.0
61315	52.0
61316	12.0
61317	51.0
61318	49.0
3748	17.0
61308	190.0
3749	19.0
61309	20.0
75940	27.0
3740	0.12903225806451613
36377	17.0
75941	35.0
3741	6.2
36378	6.333333333333333
75942	19.75
3742	0.06666666666666667
36379	19.333333333333332
75943	8.666666666666666
3743	0.0694006309148265
75944	152.0
3744	1.1904761904761905
75945	19.5
3745	1.0454545454545454
75946	137.0
3746	3.4444444444444446
75947	24.333333333333332
3747	10.0
75948	71.0
3760	10.75
3761	22.0
3759	20.0
3751	37.0
3752	28.0
3753	0.2777777777777778
3754	21.0
3755	0.275
3756	28.0
3757	0.95
3758	0.04339622641509434
3770	0.9333333333333333
3771	0.37254901960784315
3772	1.0454545454545454
3762	0.0682261208576998
3763	0.627906976744186
3764	0.5666666666666667
3765	0.9696969696969697
3766	0.359375
3767	0.12571428571428572
3768	0.19090909090909092
3769	0.4666666666666667
3780	0.7666666666666667
3781	30.0
3782	26.0
3783	0.17687074829931973
3773	1.1875
3774	8.5
3775	0.7192982456140351
3776	0.10795454545454546
3777	16.0
3778	34.0
3779	4.5
3790	0.12418300653594772
3791	0.01588447653429603
3792	34.0
3793	0.040364583333333336
3794	0.2033898305084746
3784	0.06584362139917696
3785	0.0625
3786	0.06153846153846154
3787	0.5098039215686274
3788	1.1111111111111112
3789	1.8235294117647058
3795	0.028858218318695106
3796	0.04310344827586207
3797	0.06764705882352941
3798	0.07272727272727272
3799	0.13953488372093023
128630	29.0
128631	24.0
128632	25.0
128633	217.0
36528	2.2941176470588234
36529	62.0
36520	32.0
128623	158.0
36521	14.0
128624	92.0
36522	42.0
128625	61.0
36523	31.0
128626	23.0
36524	18.0
128627	119.0
36525	22.0
128628	43.0
36526	13.25
128629	22.0
36527	6.666666666666667
128620	62.0
128621	97.0
128622	22.0
36517	34.0
36518	21.5
36519	24.0
128612	65.0
36510	7.0
128613	82.0
36511	34.0
128614	115.0
36512	49.0
128615	72.0
36513	30.0
128616	19.0
36514	62.0
128617	31.0
36515	76.0
128618	133.0
36516	60.0
128619	20.0
128610	282.0
128611	184.0
36506	78.0
128609	780.0
36507	27.5
36508	22.0
36509	6.6
128601	56.0
128602	114.0
36500	54.0
128603	18.0
36501	31.0
128604	94.0
36502	10.714285714285714
128605	14.5
36503	20.0
128606	45.0
36504	28.0
128607	23.0
36505	23.0
128608	26.0
128600	67.0
128670	69.0
128671	20.0
128672	359.5
128673	90.0
128674	24.0
128675	33.0
128676	54.0
128677	117.0
114026	36.0
114027	22.0
114028	52.0
114029	17.0
114030	18.0
114031	30.0
114032	55.0
114033	25.0
114034	65.0
114035	38.0
114036	26.0
128667	203.0
128668	49.0
128669	24.0
128660	47.0
128661	37.0
128662	36.0
128663	222.0
128664	44.0
128665	17.0
128666	126.0
114015	29.0
114016	24.0
114017	27.0
114018	32.0
114019	10.5
114020	30.0
114021	10.5
114022	22.0
114023	20.0
114024	21.0
114025	21.0
128656	228.0
128657	156.0
128658	23.0
128659	138.0
128650	174.0
128651	106.0
128652	19.0
128653	82.5
128654	65.0
128655	256.0
114004	19.0
114005	28.0
114006	39.0
114007	32.0
114008	20.0
114009	30.0
114010	28.0
114011	26.0
114012	72.0
114013	22.0
114014	32.0
128645	203.0
128646	235.0
128647	509.0
128648	202.0
128649	622.0
128640	42.0
128641	28.0
128642	147.0
128643	231.0
128644	38.0
114000	22.0
114001	37.0
114002	30.0
114003	29.0
128634	32.0
128635	337.0
128636	60.0
128637	83.0
128638	42.0
128639	159.0
128593	22.0
36480	33.0
128594	91.0
36481	29.5
128595	11.666666666666666
36482	45.0
128596	100.0
36483	46.0
128597	432.0
36484	12.5
61440	77.0
128598	104.0
36485	31.0
61441	8.0
128599	43.0
36486	13.666666666666666
61442	47.0
61443	3.4615384615384617
61444	32.0
61445	24.5
61446	9.25
61447	34.0
61448	14.0
128590	54.0
61449	28.0
128591	32.0
128592	28.0
36487	75.0
36488	31.5
36489	7.0
10	0.0025552574421873002
11	5.684668115699716E-4
128582	32.0
12	0.11440677966101695
128583	101.0
13	2.0113208631439817E-4
36470	4.222222222222222
128584	21.0
14	0.007043803653973145
36471	11.666666666666666
128585	147.0
15	0.15625
36472	56.0
61450	45.0
128586	15.0
16	0.3433734939759036
36473	4.6
61451	6.0
128587	209.0
17	0.004139488208730557
36474	155.0
61452	12.666666666666666
128588	116.0
18	0.0010467166152490085
36475	2.2222222222222223
61453	39.0
128589	44.0
19	0.17582417582417584
61454	17.0
61455	13.0
61456	31.0
61457	31.0
61458	32.0
61459	16.0
128580	32.0
128581	576.0
36476	18.5
128579	22.0
36477	7.0
36478	112.0
36479	13.0
20	0.019524617996604415
21	0.0012212398026476478
22	0.009215686274509804
128571	24.0
23	4.609660531428007E-4
128572	17.0
24	0.008467023172905526
128573	13.0
25	3.923453423703544E-4
36460	3.5
61460	27.0
128574	22.0
26	0.07062146892655367
36461	59.0
61461	19.0
128575	29.0
27	0.002035508311658939
36462	37.333333333333336
61462	13.5
128576	25.0
28	2.3636363636363638
36463	13.857142857142858
61463	28.0
128577	49.0
29	1.4210526315789473
36464	21.5
61464	25.0
128578	104.0
61465	11.5
61466	21.0
61467	21.0
61468	25.0
61469	44.0
128570	24.0
36465	6.0
128568	25.0
36466	49.0
128569	196.0
36467	40.0
36468	114.0
36469	11.5
30	0.04129793510324484
31	6.666666666666667
32	0.13821138211382114
33	0.8461538461538461
128560	33.0
34	4.0623041389075884E-4
128561	20.0
35	0.13740458015267176
61470	10.6
128562	11.0
36	0.1888111888111888
61471	4.571428571428571
128563	15.0
37	0.0018489800787307646
36450	3.2222222222222223
61472	29.0
128564	359.0
38	0.008
36451	7.666666666666667
61473	23.0
128565	19.0
39	0.030973451327433628
36452	108.0
61474	9.333333333333334
128566	41.0
36453	23.0
61475	18.5
128567	144.0
61476	36.0
61477	26.0
61478	6.666666666666667
61479	7.333333333333333
36454	50.0
128557	15.0
36455	13.0
128558	20.0
36456	23.0
128559	25.0
36457	21.0
40	0.013860369609856264
36458	1.9090909090909092
41	0.19298245614035087
36459	21.0
42	0.019693654266958426
43	0.006297646668876367
44	8.679048776254123E-4
45	0.019473081328751432
61480	25.0
46	0.1095890410958904
61481	34.0
47	0.07584269662921349
61482	9.0
48	0.0013349649571698743
61483	35.0
49	0.008852691218130312
36440	22.0
61484	15.0
36441	12.5
61485	13.666666666666666
36442	35.0
61486	6.571428571428571
61487	40.0
61488	46.0
61489	57.0
36443	40.0
36444	53.0
36445	33.5
50	7.506739004333435E-4
36446	22.5
51	0.002125919869174162
36447	9.0
52	0.021026072329688814
36448	18.0
53	0.0037774725274725275
36449	30.0
54	0.02068194522079374
55	0.018832391713747645
61490	16.0
56	0.02591792656587473
61491	8.5
57	0.023430178069353328
61492	4.5
58	0.018376722817764167
61493	37.0
59	0.0226628895184136
61494	5.666666666666667
61495	9.333333333333334
36430	5.125
61496	27.0
36431	28.0
61497	54.0
61498	7.5
61499	21.0
36432	36.0
36433	15.0
60	1.48
36434	41.0
61	0.07207207207207207
36435	2.8
62	0.10526315789473684
36436	60.0
63	0.13302752293577982
36437	12.25
64	0.005283018867924529
36438	21.333333333333332
65	0.010769230769230769
36439	22.0
66	0.0158465387823186
67	0.02654867256637168
68	0.03218390804597701
69	0.4444444444444444
36420	6.333333333333333
36429	38.0
36421	6.0
70	5.65780865998338E-4
36422	8.333333333333334
71	0.04711246200607903
36423	22.0
72	0.009741248097412482
36424	29.0
73	0.0017088453088127593
36425	34.0
74	0.047058823529411764
36426	3.1666666666666665
75	0.05463182897862233
36427	1.7857142857142858
76	0.02164009111617312
36428	9.5
77	2.2222222222222223
78	0.0034786930053422784
79	1.7777777777777777
36418	5.8
36419	26.5
80	0.055639097744360905
36410	32.0
81	0.007057163020465773
36411	44.0
82	0.02282333051563821
36412	97.0
83	0.0016420361247947454
36413	22.0
84	0.001187158046866935
36414	3.7142857142857144
85	0.0870712401055409
36415	11.333333333333334
86	0.08843537414965986
36416	40.0
87	0.004115684093437153
36417	49.0
88	0.0011942675159235668
89	0.001440561192534135
90	1.3273631488593525E-4
91	35.0
92	0.026503567787971458
93	0.008843036109064112
94	0.006378802747791953
95	0.012623985572587917
96	0.0070921985815602835
97	0.002187143400532522
98	0.055876685934489405
99	0.008620689655172414
3803	1.7272727272727273
3804	2.4545454545454546
3805	6.666666666666667
3806	0.09333333333333334
3807	0.10245901639344263
3808	0.3684210526315789
3809	21.0
3800	0.37777777777777777
3801	0.5
3802	14.0
3814	0.047244094488188976
3815	0.3389830508474576
3816	0.16
3817	1.4166666666666667
3818	0.18309859154929578
3819	0.8157894736842105
3810	0.5636363636363636
3811	0.75
3812	0.26717557251908397
3813	0.21428571428571427
3825	1.1142857142857143
3826	0.42105263157894735
3827	7.6
3828	15.666666666666666
3829	6.2
3820	0.34545454545454546
3821	0.9
3822	0.08695652173913043
3823	12.0
3824	0.8571428571428571
61400	9.666666666666666
61401	22.0
61402	21.0
61403	30.0
61404	50.0
61405	58.0
61406	37.0
3836	0.5657894736842105
3837	15.5
3838	31.0
3839	0.0748663101604278
3830	0.37681159420289856
3831	0.22772277227722773
3832	0.9655172413793104
3833	30.0
3834	0.3162393162393162
3835	1.4285714285714286
61410	11.0
61411	32.0
61412	15.5
61413	33.0
61414	27.0
61415	81.0
61416	81.0
61417	53.0
3847	0.06345177664974619
61407	19.0
3848	1.3125
61408	10.333333333333334
3849	1.1
61409	70.0
3840	0.7272727272727273
3841	25.0
3842	5.857142857142857
3843	31.0
3844	5.2
3845	0.1984126984126984
3846	0.09004739336492891
3860	4.2
61420	32.0
61421	23.0
61422	36.0
61423	10.333333333333334
61424	45.0
61425	17.0
61426	45.0
61427	23.0
61428	25.0
3858	12.0
61418	103.0
3859	44.0
61419	37.0
3850	0.7142857142857143
3851	0.13043478260869565
3852	0.6111111111111112
3853	3.7142857142857144
3854	0.02218430034129693
3855	1.1578947368421053
3856	0.8285714285714286
3857	19.0
36490	49.0
36491	10.5
36492	2.2222222222222223
36493	3.875
36494	112.0
36495	34.0
3870	0.36046511627906974
36496	10.5
61430	23.0
3871	0.33766233766233766
36497	5.0
61431	26.0
61432	25.5
61433	29.0
61434	69.0
61435	7.4
61436	26.0
61437	15.0
61438	18.0
61439	6.0
3869	5.4
61429	68.0
3861	15.0
36498	2.625
3862	3.5555555555555554
36499	33.0
3863	0.07407407407407407
3864	0.06582278481012659
3865	0.04065040650406504
3866	0.0738255033557047
3867	0.896551724137931
3868	0.4358974358974359
3880	0.16831683168316833
3881	0.13675213675213677
3882	0.631578947368421
128906	420.0
128907	204.0
128908	132.0
128909	209.0
3872	34.0
3873	22.0
3874	1.8461538461538463
128900	107.0
3875	0.072
128901	17.0
3876	6.0
128902	38.0
3877	0.45454545454545453
128903	37.0
3878	1.2105263157894737
128904	17.0
3879	5.6
128905	41.0
3890	26.0
3891	14.0
3892	24.0
3893	0.021986353297952996
3883	3.0
3884	0.04225352112676056
3885	0.15789473684210525
3886	10.333333333333334
3887	0.07633587786259542
3888	2.090909090909091
3889	0.0759493670886076
3894	1.3636363636363635
3895	0.19827586206896552
3896	0.7727272727272727
3897	18.0
3898	0.3953488372093023
3899	5.6
114309	21.0
128950	18.0
128951	712.0
128952	124.0
114301	25.0
114302	27.0
114303	16.0
114304	33.0
114305	38.0
114306	13.5
114307	27.0
114308	33.0
114310	29.0
114311	23.0
128942	87.0
128943	202.0
128944	27.0
128945	1353.0
128946	152.0
128947	167.0
128948	360.0
128949	17.0
128940	137.0
128941	263.5
128939	36.0
114300	26.0
128931	30.0
128932	25.0
128933	60.0
128934	1087.0
128935	77.0
128936	77.0
128937	89.0
128938	663.0
128930	12.0
128928	26.0
128929	27.0
128920	31.0
128921	143.0
128922	109.0
128923	819.0
128924	285.0
128925	182.0
128926	79.0
128927	1173.0
128917	157.0
128918	25.0
128919	129.0
128910	155.0
128911	84.0
128912	37.0
128913	308.0
128914	56.0
128915	1021.0
128916	164.0
128990	31.0
128991	70.0
128992	77.0
128993	13.0
128994	18.0
128995	37.0
36640	32.0
128996	102.0
114345	19.0
114346	40.0
114347	24.0
114348	25.0
114349	16.5
36649	101.0
114350	26.0
114351	22.0
114352	25.0
114353	13.333333333333334
114354	7.666666666666667
114355	22.0
36641	4.0
128986	43.0
36642	68.0
128987	24.0
36643	38.0
128988	61.0
36644	21.0
128989	61.0
36645	42.0
36646	101.0
36647	3.7142857142857144
36648	20.0
22008	19.5
22009	11.833333333333334
128980	168.0
128981	262.0
128982	53.0
128983	39.0
128984	22.0
128985	25.0
22000	10.5
114334	22.0
22001	0.3064516129032258
114335	29.0
22002	12.0
114336	41.0
22003	13.0
114337	37.0
22004	6.75
114338	51.0
22005	1.8
114339	17.0
22006	4.0
22007	36.0
36638	11.666666666666666
36639	40.0
114340	22.0
114341	17.0
114342	24.0
114343	34.0
114344	14.0
36630	0.7941176470588235
128975	37.0
36631	6.5
128976	59.0
36632	5.470588235294118
128977	15.0
36633	38.0
128978	21.0
36634	17.0
128979	34.0
36635	23.0
36636	48.0
36637	1.9230769230769231
128970	1208.0
128971	128.0
128972	136.0
128973	68.0
128974	62.0
114323	22.0
114324	27.0
114325	20.0
114326	25.0
114327	21.0
114328	24.0
114329	15.0
36627	10.0
36628	4.571428571428571
36629	19.0
114330	35.0
114331	24.0
114332	33.0
114333	19.0
128964	145.0
36620	33.0
128965	36.0
36621	1.0666666666666667
128966	45.0
36622	56.0
128967	466.0
36623	0.6756756756756757
128968	6.666666666666667
36624	61.0
128969	4996.0
36625	23.0
36626	14.75
128960	21.0
128961	20.0
128962	89.0
128963	29.0
114312	32.0
114313	26.0
114314	18.0
114315	21.0
114316	20.0
114317	31.0
114318	32.0
114319	16.0
36616	50.0
36617	5.2
36618	12.5
36619	46.0
114320	24.0
114321	19.0
114322	25.0
128953	23.0
128954	130.0
36610	31.333333333333332
128955	232.0
36611	11.181818181818182
128956	86.0
36612	18.666666666666668
128957	58.0
36613	19.5
128958	30.0
36614	40.0
128959	30.0
36615	20.0
114389	19.0
36605	41.0
114392	22.0
36606	16.0
114393	23.0
36607	4.833333333333333
114394	11.5
36608	74.0
114395	27.0
36609	16.75
114396	12.5
114397	24.0
114398	27.0
114399	24.0
36600	13.6
36601	10.75
36602	21.5
36603	24.0
114390	20.0
36604	27.0
114391	25.0
114378	24.0
114379	35.0
114381	35.0
114382	30.0
114383	17.0
114384	34.0
114385	32.0
114386	45.0
114387	21.0
114388	25.0
114380	6.666666666666667
114367	16.0
114368	28.0
114369	24.0
114370	35.0
114371	29.0
114372	7.0
114373	24.0
114374	27.0
114375	20.0
114376	28.0
114377	42.0
114356	21.0
114357	42.0
114358	30.0
114359	20.0
114360	36.0
114361	27.0
114362	16.0
114363	20.0
114364	11.5
114365	15.0
114366	39.0
128997	274.0
128998	969.0
128999	315.0
61560	35.0
61561	19.0
61562	8.571428571428571
61563	32.0
61564	23.0
61565	16.0
61566	22.0
61567	45.0
61568	10.0
61569	61.0
36590	15.5
36591	13.5
36592	33.0
61570	26.0
36593	1.631578947368421
61571	3.5
36594	52.0
61572	90.0
36595	85.0
61573	24.0
36596	18.5
61574	21.0
61575	3.142857142857143
61576	7.2
61577	14.5
61578	25.0
61579	22.0
36597	19.0
36598	2.0
36599	23.0
36580	17.5
61580	9.333333333333334
36581	17.0
61581	11.0
36582	16.5
61582	34.0
36583	5.333333333333333
61583	24.0
36584	31.5
61584	5.0
36585	9.5
61585	7.5
61586	21.0
61587	48.0
61588	28.0
61589	56.0
114293	16.0
114294	23.0
114295	25.0
114296	8.5
114297	24.0
114298	25.0
114299	29.0
36586	9.857142857142858
36587	23.0
36588	10.75
36589	3.5555555555555554
114290	20.0
114291	22.0
114292	21.0
61590	31.0
61591	12.0
36570	22.5
61592	4.8
36571	30.5
61593	8.5
36572	10.333333333333334
61594	13.0
36573	5.421052631578948
61595	3.4285714285714284
36574	13.25
61596	22.0
61597	31.0
114279	10.0
61598	34.0
61599	39.0
114282	41.0
114283	23.0
114284	27.0
114285	17.0
114286	45.0
114287	26.0
114288	31.0
114289	28.0
36575	35.0
36576	7.75
36577	16.428571428571427
36578	55.0
36579	9.857142857142858
114280	52.0
114281	11.0
36560	30.5
36561	0.7948717948717948
36562	5.0
36563	174.0
36564	33.0
36565	20.0
36566	2.6
36567	11.0
36568	4.5
36569	3.066666666666667
36550	39.0
36551	21.0
36552	1.0754716981132075
36553	0.5587044534412956
36554	17.666666666666668
36555	17.0
36556	9.25
36557	53.0
36558	7.333333333333333
36559	21.0
36540	13.2
36541	17.333333333333332
36542	47.0
36543	25.0
36544	43.0
36545	12.5
36546	17.0
36547	20.5
36548	68.0
36549	47.0
36530	48.0
3902	25.0
36539	3.357142857142857
3903	0.22580645161290322
3904	0.0990990990990991
3905	0.3582089552238806
3906	17.0
3907	0.532258064516129
3908	0.21052631578947367
3909	25.0
36531	9.0
36532	2.8333333333333335
36533	26.0
36534	5.0
36535	21.333333333333332
36536	33.0
3900	1.263157894736842
36537	5.545454545454546
3901	30.0
36538	5.8
3913	7.666666666666667
3914	21.0
3915	0.06303724928366762
3916	0.10160427807486631
3917	3.8
3918	15.0
3919	5.0
3910	29.0
3911	2.3125
3912	1.0416666666666667
3924	8.333333333333334
3925	16.0
3926	17.0
3927	0.016194331983805668
3928	0.10752688172043011
3929	0.028500619578686492
3920	2.875
3921	10.0
3922	0.5806451612903226
3923	14.0
61500	8.0
61501	34.0
61502	6.0
61503	38.0
61504	33.0
61505	29.0
3935	0.13278008298755187
3936	0.323943661971831
3937	0.0761904761904762
3938	9.0
3939	2.25
3930	0.22666666666666666
3931	0.14285714285714285
3932	0.36538461538461536
3933	1.263157894736842
3934	2.0625
